Unnamed: 0,concept_1,concept_2,colexification_count,age_acquisition_diff,assoc,Word2Vec_similarity,concreteness_diff,concreteness_1,concreteness_2,target
1741,ELECTRICITY,LIGHTNING,2,69.0,10.0,0.4350540935993194,99.0,426.0,525.0,1
1742,ELEPHANT,ENVY,1,209.0,0.0,0.3373989164829254,363.0,628.0,265.0,0
1743,ELEPHANT,HEAD,1,41.0,0.0,0.517322301864624,25.0,628.0,603.0,0
1745,ELEPHANT,LETTER,1,34.0,0.0,0.3879590034484863,51.0,628.0,577.0,0
1746,ELEPHANT,LIGHTNING,1,109.0,0.0,0.5142809748649597,103.0,628.0,525.0,0
1747,ELEPHANT,POST,1,84.0,0.0,0.4233040809631347,95.0,628.0,533.0,0
1749,ELEPHANT,STATUE,1,184.0,0.0,0.6480541229248047,28.0,628.0,600.0,0
1750,ELEPHANT,VOICE,1,53.0,0.0,0.4345981776714325,143.0,628.0,485.0,0
1751,ELEPHANT,WHEAT,1,164.0,0.0,0.4338434934616089,34.0,628.0,594.0,0
1752,EMBRACE,EVENING,1,189.0,0.0,0.4466851353645324,10.0,449.0,439.0,0
1754,EMBRACE,FIGHT,1,231.0,0.0,0.4403735697269439,6.0,449.0,455.0,0
1757,EMBRACE,HOLD,15,225.0,24.0,0.3420658409595489,33.0,449.0,416.0,1
1758,EMBRACE,INCREASE,1,73.0,0.0,0.4285923838615417,134.0,449.0,315.0,0
1759,EMBRACE,JUMP,1,270.0,0.0,0.3661642670631408,0.0,449.0,449.0,0
1760,EMBRACE,LAMP,1,209.0,0.0,0.1897848844528198,166.0,449.0,615.0,0
1761,EMBRACE,LENGTH,1,170.0,0.0,0.3918503820896148,84.0,449.0,365.0,0
1763,EMBRACE,LIFT,2,181.0,0.0,0.3246262371540069,12.0,449.0,461.0,1
1764,EMBRACE,LOOK,1,267.0,0.0,0.3891420364379883,73.0,449.0,376.0,0
1765,EMBRACE,LOVE,1,189.0,31.0,0.4818359613418579,138.0,449.0,311.0,0
1766,EMBRACE,MEDICINE,2,181.0,0.0,0.5479789972305298,68.0,449.0,517.0,1
1767,EMBRACE,PIG,1,259.0,0.0,0.35329470038414,165.0,449.0,614.0,0
1768,EMBRACE,REFUSE,1,98.0,0.0,0.3910788595676422,23.0,449.0,426.0,0
1769,EMBRACE,REPAIR,1,117.0,0.0,0.4632291793823242,55.0,449.0,394.0,0
1770,EMBRACE,RING,1,284.0,0.0,0.4530253112316131,144.0,449.0,593.0,0
1771,EMBRACE,SCRATCH,1,223.0,0.0,0.2802323698997497,74.0,449.0,523.0,0
1772,EMBRACE,SHIVER,1,184.0,0.0,0.3588568866252899,6.0,449.0,455.0,0
1773,EMBRACE,SPLIT,1,111.0,0.0,0.4850727021694183,32.0,449.0,417.0,0
1774,EMBRACE,STRAIN,1,70.0,0.0,0.5293396711349487,111.0,449.0,338.0,0
1775,EMBRACE,SWEEP,1,211.0,0.0,0.441579520702362,27.0,449.0,476.0,0
1776,EMBRACE,SWELL,1,64.0,0.0,0.5649757981300354,38.0,449.0,411.0,0
1777,EMBRACE,THREAD,1,225.0,0.0,0.5337445735931396,158.0,449.0,607.0,0
1778,EMBRACE,TOUCH,1,223.0,0.0,0.529269814491272,32.0,449.0,417.0,0
1779,EMBRACE,TRY,1,263.0,0.0,0.2894648909568786,189.0,449.0,260.0,0
1780,EMBRACE,TURN,1,259.0,0.0,0.3887649774551391,90.0,449.0,359.0,0
1782,EMBRACE,VILLAGE,1,175.0,0.0,0.2917919754981994,127.0,449.0,576.0,0
1783,EMBRACE,WALK,1,286.0,0.0,0.4129444658756256,3.0,449.0,452.0,0
1784,EMBRACE,WASH,1,306.0,0.0,0.2633849084377289,2.0,449.0,447.0,0
1785,ENEMY,EWE,1,11.0,0.0,0.2229950129985809,104.0,434.0,538.0,0
1786,ENEMY,FIGHT,1,106.0,9.0,0.5614944696426392,21.0,434.0,455.0,0
1787,ENEMY,FIND,1,95.0,0.0,0.3712040483951568,83.0,434.0,351.0,0
1788,ENEMY,GRANDFATHER,1,153.0,0.0,0.4123655557632446,131.0,434.0,565.0,0
1789,ENEMY,GRANDMOTHER,1,159.0,0.0,0.3119354546070099,145.0,434.0,579.0,0
1790,ENEMY,ROPE,1,86.0,0.0,0.3989171087741852,174.0,434.0,608.0,0
1791,ENEMY,SNAKE,2,78.0,0.0,0.6010757684707642,187.0,434.0,621.0,1
1792,ENEMY,SOLDIER,1,92.0,1.0,0.4770276844501495,144.0,434.0,578.0,0
1793,ENEMY,STRANGER,2,45.0,0.0,0.6784628629684448,7.0,434.0,441.0,1
1794,ENEMY,VOICE,1,92.0,0.0,0.3906107544898987,51.0,434.0,485.0,0
1795,ENEMY,WAR,2,53.0,21.0,0.4808672368526459,43.0,434.0,477.0,1
1796,ENVY,HATE,5,153.0,4.0,0.2409093976020813,70.0,265.0,335.0,1
1797,ESCAPE,LIFT,1,42.0,0.0,0.3991340100765228,120.0,341.0,461.0,0
1798,ESCAPE,MOUSE,1,111.0,0.0,0.5975414514541626,283.0,341.0,624.0,0
1799,EVENING,NIGHT,56,81.0,41.0,0.6832876205444336,57.0,439.0,496.0,1
1802,EVENING,SUN,3,122.0,0.0,0.3838221728801727,178.0,439.0,617.0,1
1803,EVENING,TOUCH,1,34.0,0.0,0.4709341526031494,22.0,439.0,417.0,0
1804,EVENING,WALK,1,97.0,2.0,0.5469571352005005,13.0,439.0,452.0,0
1805,EVENING,WEST,4,39.0,0.0,0.5615559816360474,84.0,439.0,355.0,1
1806,EWE,ISLAND,1,89.0,0.0,0.1212503239512443,58.0,538.0,596.0,0
1807,EWE,LAMB,9,192.0,32.0,0.1547143310308456,95.0,538.0,633.0,1
1808,EWE,OX,2,49.0,0.0,0.2389862537384033,95.0,538.0,633.0,1
1809,EWE,SHIP,1,129.0,0.0,0.1870976090431213,77.0,538.0,615.0,0
1810,EWE,WOOL,2,131.0,19.0,0.2444105595350265,70.0,538.0,608.0,1
1811,EXCHANGE,MOUNTAIN,1,160.0,0.0,0.4288043677806854,260.0,356.0,616.0,0
1812,EXCHANGE,STRENGTH,1,118.0,0.0,0.4693993031978607,17.0,356.0,339.0,0
1813,EXCHANGE,SWEEP,1,162.0,0.0,0.4426601529121399,120.0,356.0,476.0,0
1814,EXCHANGE,TOBACCO,1,77.0,0.0,0.4394215643405914,253.0,356.0,609.0,0
1815,EYE,FACE,41,1.0,5.0,0.4504526555538177,35.0,634.0,599.0,1
1816,EYE,FIGHT,1,94.0,0.0,0.3450076580047607,179.0,634.0,455.0,0
1817,EYE,FROST,1,97.0,0.0,0.3807643949985504,26.0,634.0,608.0,0
1818,EYE,FRUIT,5,52.0,0.0,0.4157747328281402,22.0,634.0,612.0,1
1819,EYE,GRANDFATHER,2,47.0,0.0,0.2860897481441498,69.0,634.0,565.0,1
1820,EYE,GRAPE,1,130.0,0.0,0.441182404756546,23.0,634.0,611.0,0
1821,EYE,GREEN,6,58.0,0.0,0.3988493084907532,174.0,634.0,460.0,1
1822,EYE,GROUND,2,91.0,0.0,0.4142271280288696,76.0,634.0,558.0,1
1823,EYE,HEAD,4,14.0,2.0,0.4458375871181488,31.0,634.0,603.0,1
1824,EYE,HEART,1,114.0,0.0,0.3905504941940307,29.0,634.0,605.0,0
1825,EYE,HONEY,1,119.0,0.0,0.4340583086013794,23.0,634.0,611.0,0
1826,EYE,KNEE,1,64.0,0.0,0.5042686462402344,41.0,634.0,593.0,0
1828,EYE,LOOK,4,58.0,8.0,0.5286199450492859,258.0,634.0,376.0,1
1829,EYE,MOTHER,1,23.0,0.0,0.2495569586753845,55.0,634.0,579.0,0
1830,EYE,MOUNTAIN,4,116.0,0.0,0.3590196073055267,18.0,634.0,616.0,1
1832,EYE,NOSE,1,39.0,7.0,0.4881718754768371,6.0,634.0,628.0,0
1833,EYE,PEOPLE,1,114.0,0.0,0.263289600610733,94.0,634.0,540.0,0
1834,EYE,PILLOW,1,50.0,0.0,0.4717362821102142,21.0,634.0,613.0,0
1835,EYE,PRIEST,1,244.0,0.0,0.3224073052406311,73.0,634.0,561.0,0
1836,EYE,ROOM,1,77.0,0.0,0.4352893233299255,68.0,634.0,566.0,0
1837,EYE,ROPE,1,114.0,0.0,0.3978110253810882,26.0,634.0,608.0,0
1838,EYE,SCALE,1,230.0,0.0,0.3772220611572265,159.0,634.0,475.0,0
1840,EYE,SKIRT,1,91.0,0.0,0.4201433360576629,20.0,634.0,614.0,0
1842,EYE,SNAKE,2,122.0,0.0,0.4957338869571686,13.0,634.0,621.0,1
1843,EYE,SONG,1,75.0,0.0,0.3550920486450195,120.0,634.0,514.0,0
1844,EYE,SUN,4,14.0,0.0,0.3395126461982727,17.0,634.0,617.0,1
1846,EYE,THIEF,1,155.0,0.0,0.4215477705001831,115.0,634.0,519.0,0
1847,EYE,VINE,2,258.0,0.0,0.2703768312931061,33.0,634.0,601.0,1
1848,EYE,WAIST,1,158.0,0.0,0.4458877742290497,71.0,634.0,563.0,0
1849,EYE,WALK,2,39.0,0.0,0.3457328081130981,182.0,634.0,452.0,1
1850,EYE,WATER,4,14.0,0.0,0.3748452067375183,18.0,634.0,616.0,1
1851,EYE,WINDOW,1,64.0,3.0,0.4748470187187195,25.0,634.0,609.0,0
1852,EYE,WOOD,1,102.0,0.0,0.2817481756210327,28.0,634.0,606.0,0
1854,FACE,FRUIT,2,53.0,0.0,0.4278584718704223,13.0,599.0,612.0,1
1855,FACE,GIRL,1,17.0,0.0,0.4536782801151275,8.0,599.0,607.0,0
1856,FACE,HEAD,2,15.0,13.0,0.4691578149795532,4.0,599.0,603.0,1
1857,FACE,HONEY,1,120.0,0.0,0.4349440634250641,12.0,599.0,611.0,0
1858,FACE,IRON,1,115.0,0.0,0.4230661690235138,15.0,599.0,584.0,0
1859,FACE,JAW,5,195.0,0.0,0.2922542691230774,18.0,599.0,617.0,1
1860,FACE,LIVER,1,187.0,0.0,0.502419650554657,18.0,599.0,617.0,0
1861,FACE,NOSE,4,40.0,20.0,0.5031712055206299,29.0,599.0,628.0,1
1862,FACE,PUNISHMENT,1,176.0,0.0,0.5092501640319824,241.0,599.0,358.0,0
1863,FACE,SEASON,3,162.0,0.0,0.3464589118957519,154.0,599.0,445.0,1
1864,FACE,SKIRT,1,92.0,0.0,0.5188673734664917,15.0,599.0,614.0,0
1866,FACE,WAIST,1,159.0,0.0,0.4464744031429291,36.0,599.0,563.0,0
1867,FACE,WOUND,3,206.0,0.0,0.5234179496765137,38.0,599.0,561.0,1
1868,FAMILY,FLESH,1,131.0,0.0,0.5240337252616882,72.0,525.0,597.0,0
1869,FAMILY,HEAVEN,1,8.0,0.0,0.5372540354728699,220.0,525.0,305.0,0
1870,FAMILY,HOME,2,47.0,9.0,0.5640054941177368,14.0,525.0,539.0,1
1871,FAMILY,MOUNTAIN,1,3.0,0.0,0.4855496287345886,91.0,525.0,616.0,0
1873,FAMILY,NEIGHBOUR,2,43.0,0.0,0.6183943152427673,10.0,525.0,515.0,1
1874,FAMILY,PEOPLE,5,1.0,2.0,0.4848338961601257,15.0,525.0,540.0,1
1876,FAMILY,ROOM,5,36.0,1.0,0.4503084123134613,41.0,525.0,566.0,1
1877,FAMILY,ROPE,2,1.0,0.0,0.2956655621528625,83.0,525.0,608.0,1
1878,FAMILY,SHAME,1,87.0,0.0,0.5002779364585876,238.0,525.0,287.0,0
1879,FAMILY,SKIRT,1,22.0,0.0,0.4448137283325195,89.0,525.0,614.0,0
1880,FAMILY,TENT,1,3.0,0.0,0.4786999821662903,83.0,525.0,608.0,0
1881,FAMILY,YARD,1,28.0,0.0,0.4996414482593536,28.0,525.0,553.0,0
1953,FEVER,FLAME,8,97.0,0.0,0.426899254322052,90.0,492.0,582.0,1
1954,FEVER,HEAT,8,80.0,12.0,0.4431722462177276,20.0,492.0,472.0,1
1955,FEVER,HELL,1,44.0,0.0,0.4499014616012573,137.0,492.0,355.0,0
1956,FEVER,HOLD,1,91.0,0.0,0.3836395740509033,76.0,492.0,416.0,0
1957,FEVER,PIG,1,125.0,0.0,0.4454582929611206,122.0,492.0,614.0,0
1958,FEVER,POISON,1,6.0,0.0,0.4820074737071991,35.0,492.0,527.0,0
1959,FEVER,ROAD,1,152.0,0.0,0.5061264634132385,91.0,492.0,583.0,0
1960,FEVER,SHIVER,10,50.0,2.0,0.4120186269283294,37.0,492.0,455.0,1
1962,FEVER,SUN,1,177.0,0.0,0.4278647601604461,125.0,492.0,617.0,0
1963,FEVER,THREAD,1,91.0,0.0,0.5646862983703613,115.0,492.0,607.0,0
1964,FEVER,TOE,1,164.0,0.0,0.330026239156723,115.0,492.0,607.0,0
1967,FIGHT,GUESS,2,31.0,0.0,0.3395244479179382,208.0,455.0,247.0,1
1968,FIGHT,HAMMER,1,17.0,0.0,0.319075733423233,150.0,455.0,605.0,0
1969,FIGHT,HARVEST,1,61.0,0.0,0.4596332013607025,80.0,455.0,535.0,0
1970,FIGHT,HEAD,2,80.0,0.0,0.4813709259033203,148.0,455.0,603.0,1
1972,FIGHT,HOLD,5,6.0,0.0,0.3611656725406647,39.0,455.0,416.0,1
1973,FIGHT,INCREASE,1,158.0,0.0,0.5108113884925842,140.0,455.0,315.0,0
1974,FIGHT,JUMP,1,39.0,0.0,0.4891039431095123,6.0,455.0,449.0,0
1975,FIGHT,KICK,1,33.0,0.0,0.5771055817604065,30.0,455.0,485.0,0
1976,FIGHT,LOOK,1,36.0,0.0,0.4380389153957367,79.0,455.0,376.0,0
1977,FIGHT,MAGIC,1,20.0,0.0,0.3917912542819977,198.0,455.0,257.0,0
1978,FIGHT,MALE,1,122.0,0.0,0.3639541864395141,109.0,455.0,564.0,0
1979,FIGHT,MARKET,1,67.0,0.0,0.3827174007892608,96.0,455.0,551.0,0
1980,FIGHT,OVEN,1,25.0,0.0,0.3538881540298462,138.0,455.0,593.0,0
1981,FIGHT,PLAY,1,69.0,0.0,0.4909551441669464,13.0,455.0,468.0,0
1982,FIGHT,POUND,4,47.0,0.0,0.5482133626937866,60.0,455.0,515.0,1
1983,FIGHT,REFUSE,1,133.0,0.0,0.4429818987846374,29.0,455.0,426.0,0
1984,FIGHT,REPAIR,1,114.0,0.0,0.463426411151886,61.0,455.0,394.0,0
1985,FIGHT,SCRATCH,3,8.0,1.0,0.2932101190090179,68.0,455.0,523.0,1
1986,FIGHT,SHIVER,1,47.0,0.0,0.3632843196392059,0.0,455.0,455.0,0
1987,FIGHT,SLAVE,1,125.0,0.0,0.5511510372161865,84.0,455.0,539.0,0
1988,FIGHT,SNAKE,1,28.0,0.0,0.5301225781440735,166.0,455.0,621.0,0
1989,FIGHT,SPLIT,1,120.0,0.0,0.5473496913909912,38.0,455.0,417.0,0
1990,FIGHT,STRAIN,1,161.0,0.0,0.5697367191314697,117.0,455.0,338.0,0
1991,FIGHT,SWEEP,1,20.0,0.0,0.5009084939956665,21.0,455.0,476.0,0
1992,FIGHT,SWELL,3,167.0,0.0,0.4176585078239441,44.0,455.0,411.0,1
1993,FIGHT,SWIM,1,5.0,0.0,0.3153894543647766,27.0,455.0,482.0,0
1994,FIGHT,TOUCH,1,8.0,0.0,0.4422482252120971,38.0,455.0,417.0,0
1995,FIGHT,TRY,2,32.0,0.0,0.3558439910411834,195.0,455.0,260.0,1
1996,FIGHT,TURN,1,28.0,0.0,0.55422443151474,96.0,455.0,359.0,0
1998,FIGHT,VILLAGE,1,56.0,0.0,0.3777065277099609,121.0,455.0,576.0,0
1999,FIGHT,WALK,1,55.0,0.0,0.4860432147979736,3.0,455.0,452.0,0
2000,FIGHT,WAR,1,53.0,17.0,0.5344838500022888,22.0,455.0,477.0,0
2001,FIGHT,WASH,1,75.0,0.0,0.2569156885147095,8.0,455.0,447.0,0
2002,FIGHT,WOMAN,2,3.0,0.0,0.4286633431911468,125.0,455.0,580.0,1
2003,FIGHT,WORM,1,8.0,0.0,0.2338417470455169,156.0,455.0,611.0,0
2004,FIGHT,YEAR,1,8.0,0.0,0.4169366955757141,91.0,455.0,364.0,0
2005,FIND,GUESS,2,20.0,0.0,0.2961898148059845,104.0,351.0,247.0,1
2006,FIND,HARVEST,1,50.0,0.0,0.3484336137771606,184.0,351.0,535.0,0
2007,FIND,HEAD,1,91.0,0.0,0.3742114305496216,252.0,351.0,603.0,0
2008,FIND,HOLD,1,5.0,0.0,0.2766149342060089,65.0,351.0,416.0,0
2009,FIND,LOOK,4,47.0,12.0,0.4473521113395691,25.0,351.0,376.0,1
2010,FIND,MEASURE,1,72.0,0.0,0.4202740490436554,15.0,351.0,366.0,0
2011,FIND,PAINTING,1,14.0,0.0,0.3410895466804504,264.0,351.0,615.0,0
2012,FIND,RESCUE,1,95.0,0.0,0.4092928469181061,22.0,351.0,373.0,0
2013,FIND,ROAD,1,66.0,0.0,0.3891977071762085,232.0,351.0,583.0,0
2014,FIND,TRY,1,43.0,0.0,0.2439588010311126,91.0,351.0,260.0,0
2015,FIND,WOMAN,1,14.0,0.0,0.305990993976593,229.0,351.0,580.0,0
2016,FIND,YEAR,1,3.0,0.0,0.2796449065208435,13.0,351.0,364.0,0
2017,FINISH,FRUIT,1,81.0,0.0,0.4268410503864288,269.0,343.0,612.0,0
2019,FINISH,MONEY,1,53.0,0.0,0.5015058517456055,231.0,343.0,574.0,0
2020,FINISH,RESCUE,2,67.0,0.0,0.424848347902298,30.0,343.0,373.0,1
2021,FINISH,ROAD,1,94.0,0.0,0.5072367191314697,240.0,343.0,583.0,0
2022,FINISH,SCRATCH,1,31.0,0.0,0.3424155414104461,180.0,343.0,523.0,0
2023,FINISH,THREAD,3,33.0,0.0,0.5186917185783386,264.0,343.0,607.0,1
2024,FINISH,VICTORY,2,111.0,0.0,0.6673523187637329,33.0,343.0,376.0,1
2050,FISHERMAN,THIEF,1,33.0,0.0,0.5628620386123657,48.0,567.0,519.0,0
2051,FLAME,HELL,3,53.0,0.0,0.315922200679779,227.0,582.0,355.0,1
2052,FLAME,LIGHTNING,2,70.0,0.0,0.3055586516857147,57.0,582.0,525.0,1
2055,FLAME,TOBACCO,1,105.0,0.0,0.3055362701416015,27.0,582.0,609.0,0
2057,FLESH,FRUIT,1,192.0,2.0,0.5682483911514282,15.0,597.0,612.0,0
2058,FLESH,HOLD,1,144.0,1.0,0.4081214964389801,181.0,597.0,416.0,0
2059,FLESH,LAND,1,125.0,0.0,0.523729145526886,7.0,597.0,604.0,0
2060,FLESH,MIRROR,1,153.0,0.0,0.580318808555603,8.0,597.0,605.0,0
2063,FLESH,POT,1,194.0,2.0,0.4380446076393127,13.0,597.0,584.0,0
2067,FLESH,SNAKE,1,122.0,0.0,0.6258338093757629,24.0,597.0,621.0,0
2068,FLESH,SWIM,1,155.0,0.0,0.3877683281898498,115.0,597.0,482.0,0
2069,FLESH,THIEF,1,89.0,0.0,0.5254800915718079,78.0,597.0,519.0,0
2070,FLESH,THREAD,1,144.0,0.0,0.6270467638969421,10.0,597.0,607.0,0
2071,FLESH,WEDDING,1,97.0,0.0,0.6081565022468567,88.0,597.0,509.0,0
2072,FLESH,WEST,1,69.0,0.0,0.4852060377597809,242.0,597.0,355.0,0
2073,FOREST,GARDEN,2,111.0,0.0,0.5133423805236816,7.0,609.0,602.0,1
2074,FOREST,GRAPE,1,0.0,0.0,0.4675133526325226,2.0,609.0,611.0,0
2075,FOREST,HEAD,1,116.0,0.0,0.4499762654304504,6.0,609.0,603.0,0
2076,FOREST,HEART,1,16.0,0.0,0.3838529884815216,4.0,609.0,605.0,0
2077,FOREST,HILL,1,41.0,0.0,0.5706946849822998,21.0,609.0,588.0,0
2078,FOREST,HOLD,2,30.0,0.0,0.2912404239177704,193.0,609.0,416.0,1
2079,FOREST,INSECT,1,14.0,0.0,0.4865404665470123,16.0,609.0,593.0,0
2080,FOREST,ISLAND,1,8.0,0.0,0.6209502220153809,13.0,609.0,596.0,0
2081,FOREST,LAND,2,11.0,0.0,0.4568676650524139,5.0,609.0,604.0,1
2082,FOREST,LATCH,1,89.0,0.0,-0.0010769314831122,31.0,609.0,578.0,0
2083,FOREST,LIVER,2,56.0,0.0,0.3817624151706695,8.0,609.0,617.0,1
2084,FOREST,MEDICINE,2,14.0,0.0,0.4560196697711944,92.0,609.0,517.0,1
2085,FOREST,MOUNTAIN,10,14.0,1.0,0.6074562668800354,7.0,609.0,616.0,1
2086,FOREST,MOUSE,1,55.0,0.0,0.409546285867691,15.0,609.0,624.0,0
2087,FOREST,MUD,1,58.0,0.0,0.2833660840988159,4.0,609.0,605.0,0
2088,FOREST,NIGHT,1,75.0,0.0,0.4738694429397583,113.0,609.0,496.0,0
2090,FOREST,PLAIN,1,64.0,0.0,0.4966854155063629,183.0,609.0,426.0,0
2091,FOREST,POUND,1,11.0,0.0,0.4511476159095764,94.0,609.0,515.0,0
2092,FOREST,PRIEST,1,114.0,0.0,0.3044500946998596,48.0,609.0,561.0,0
2093,FOREST,REFUSE,1,97.0,0.0,0.3623670637607574,183.0,609.0,426.0,0
2094,FOREST,SALT,1,64.0,0.0,0.3048664629459381,15.0,609.0,594.0,0
2095,FOREST,SHIVER,1,11.0,0.0,0.3796697854995727,154.0,609.0,455.0,0
2096,FOREST,SHOULDER,1,33.0,0.0,0.4740402996540069,20.0,609.0,589.0,0
2097,FOREST,THROW,1,33.0,0.0,0.4289155900478363,209.0,609.0,400.0,0
2098,FOREST,VILLAGE,3,20.0,0.0,0.5285615921020508,33.0,609.0,576.0,1
2099,FOREST,VINE,1,128.0,0.0,0.196222499012947,8.0,609.0,601.0,0
2100,FOREST,WOOD,29,28.0,11.0,0.3578709959983825,3.0,609.0,606.0,1
2101,FOREST,WORM,1,44.0,0.0,0.2854399681091308,2.0,609.0,611.0,0
2102,FORK,FRUIT,1,6.0,0.0,0.4454114437103271,20.0,592.0,612.0,0
2103,FORK,HOME,1,8.0,0.0,0.4025873243808746,53.0,592.0,539.0,0
2104,FORK,JAW,1,136.0,0.0,0.3132929801940918,25.0,592.0,617.0,0
2107,FORK,NOSE,1,19.0,0.0,0.4470560550689697,36.0,592.0,628.0,0
2108,FORK,RAKE,3,111.0,0.0,0.4263806045055389,5.0,592.0,597.0,1
2109,FORK,SPOON,6,39.0,65.0,0.5297456979751587,22.0,592.0,614.0,1
2110,FORK,SWORD,1,117.0,0.0,0.410396933555603,15.0,592.0,577.0,0
2112,FOX,FROST,1,19.0,0.0,0.1865226030349731,3.0,605.0,608.0,0
2113,FOX,ICE,2,22.0,0.0,0.1216360405087471,16.0,605.0,621.0,1
2114,FOX,LION,1,39.0,0.0,0.1777199506759643,22.0,605.0,627.0,0
2115,FOX,PIG,1,50.0,0.0,0.1528768390417099,9.0,605.0,614.0,0
2116,FOX,RYE,1,217.0,0.0,0.042473841458559,5.0,605.0,600.0,0
2117,FOX,SONG,1,41.0,0.0,0.1517433524131775,91.0,605.0,514.0,0
2118,FROG,GREEN,1,33.0,37.0,0.4489777386188507,159.0,619.0,460.0,0
2119,FROG,HARVEST,1,64.0,0.0,0.3353452086448669,84.0,619.0,535.0,0
2120,FROG,HOOF,1,48.0,0.0,0.3352973163127899,23.0,619.0,596.0,0
2121,FROG,LATCH,1,128.0,0.0,0.141009896993637,41.0,619.0,578.0,0
2122,FROG,LOCK,2,70.0,0.0,0.285936951637268,54.0,619.0,565.0,1
2123,FROG,NOSE,1,52.0,0.0,0.3766492009162903,9.0,619.0,628.0,0
2124,FROG,OX,1,71.0,0.0,0.3566503524780273,14.0,619.0,633.0,0
2125,FROG,POST,2,48.0,0.0,0.3334547579288482,86.0,619.0,533.0,1
2126,FROG,SUN,1,77.0,0.0,0.2766768038272857,2.0,619.0,617.0,0
2127,FROG,THIEF,1,64.0,0.0,0.2318690717220306,100.0,619.0,519.0,0
2128,FROG,UNCLE,1,66.0,0.0,0.341320276260376,39.0,619.0,580.0,0
2129,FROG,WATER,1,105.0,7.0,0.3273510634899139,3.0,619.0,616.0,0
2130,FROST,GREEN,1,39.0,1.0,0.524055540561676,148.0,608.0,460.0,0
2131,FROST,GUESS,1,28.0,0.0,0.273225724697113,361.0,608.0,247.0,0
2132,FROST,ICE,13,3.0,34.0,0.0985095798969268,13.0,608.0,621.0,1
2133,FROST,LOOK,3,39.0,0.0,0.4106964766979217,232.0,608.0,376.0,1
2134,FROST,SALT,1,31.0,0.0,0.3801268935203552,14.0,608.0,594.0,0
2135,FROST,SCRATCH,1,5.0,0.0,0.246664822101593,85.0,608.0,523.0,0
2136,FROST,SPIKE,1,89.0,0.0,0.3974123001098633,36.0,608.0,572.0,0
2137,FRUIT,GRANDMOTHER,1,11.0,0.0,0.3433178663253784,33.0,612.0,579.0,0
2138,FRUIT,HARVEST,6,103.0,0.0,0.6594508290290833,77.0,612.0,535.0,1
2139,FRUIT,HEAD,3,38.0,0.0,0.4579456746578216,9.0,612.0,603.0,1
2140,FRUIT,HEART,39,62.0,0.0,0.4336173236370086,7.0,612.0,605.0,1
2141,FRUIT,HILL,1,37.0,0.0,0.4359985888004303,24.0,612.0,588.0,0
2144,FRUIT,LINE,1,56.0,0.0,0.3880109190940857,135.0,612.0,477.0,0
2145,FRUIT,LIVER,1,134.0,0.0,0.5746603608131409,5.0,612.0,617.0,0
2146,FRUIT,LOOK,1,6.0,0.0,0.3859829008579254,236.0,612.0,376.0,0
2147,FRUIT,LOVE,3,84.0,1.0,0.4766784012317657,301.0,612.0,311.0,1
2148,FRUIT,MOUNTAIN,2,64.0,0.0,0.4795689880847931,4.0,612.0,616.0,1
2149,FRUIT,NIGHT,2,3.0,0.0,0.5087740421295166,116.0,612.0,496.0,1
2150,FRUIT,NOSE,1,13.0,0.0,0.4541605710983276,16.0,612.0,628.0,0
2153,FRUIT,ROPE,1,62.0,0.0,0.3391070067882538,4.0,612.0,608.0,0
2154,FRUIT,SNAKE,1,70.0,0.0,0.5559133291244507,9.0,612.0,621.0,0
2156,FRUIT,TRY,1,10.0,0.0,0.3876402974128723,352.0,612.0,260.0,0
2157,FRUIT,VILLAGE,1,98.0,0.0,0.4632974565029144,36.0,612.0,576.0,0
2158,FRUIT,VOICE,1,56.0,0.0,0.3765525817871094,127.0,612.0,485.0,0
2159,FRUIT,WASH,1,33.0,0.0,0.3782802820205688,165.0,612.0,447.0,0
2160,GAME,PLAY,8,50.0,48.0,0.6275709271430969,9.0,477.0,468.0,1
2161,GAME,SCHOOL,1,14.0,0.0,0.4742532074451446,96.0,477.0,573.0,0
2162,GARDEN,GRAPE,4,111.0,0.0,0.5759565830230713,9.0,602.0,611.0,1
2163,GARDEN,GRIEF,1,264.0,0.0,0.5551194548606873,299.0,602.0,303.0,0
2164,GARDEN,GROUND,3,72.0,0.0,0.5054347515106201,44.0,602.0,558.0,1
2165,GARDEN,HOLD,1,81.0,0.0,0.2866200506687164,186.0,602.0,416.0,0
2166,GARDEN,LAND,2,100.0,0.0,0.498376727104187,2.0,602.0,604.0,1
2167,GARDEN,MALE,2,197.0,0.0,0.3482223749160766,38.0,602.0,564.0,1
2168,GARDEN,MUD,1,53.0,1.0,0.2864075899124145,3.0,602.0,605.0,0
2169,GARDEN,PART,2,128.0,0.0,0.3874848186969757,263.0,602.0,339.0,1
2170,GARDEN,PIG,1,47.0,0.0,0.3722549080848694,12.0,602.0,614.0,0
2172,GARDEN,PLAIN,4,175.0,0.0,0.5534226894378662,176.0,602.0,426.0,1
2174,GARDEN,SCRATCH,1,83.0,0.0,0.2417488098144531,79.0,602.0,523.0,0
2175,GARDEN,SHOULDER,1,78.0,0.0,0.4884125590324402,13.0,602.0,589.0,0
2176,GARDEN,SNAKE,1,103.0,0.0,0.5604001879692078,19.0,602.0,621.0,0
2177,GARDEN,STABLE,1,106.0,0.0,0.430983155965805,40.0,602.0,562.0,0
2178,GARDEN,SWEEP,1,95.0,0.0,0.4643161594867706,126.0,602.0,476.0,0
