Unnamed: 0,concept_1,concept_2,colexification_count,age_acquisition_diff,assoc,Word2Vec_similarity
1038,CHEEK,SHIRT,1,2.0,0.0,0.6188303828239441
1039,CHEEK,SHOULDER,1,3.0,0.0,0.6173694729804993
1040,CHEEK,TOBACCO,1,99.0,0.0,0.503048837184906
1042,CHEEK,WALK,1,61.0,0.0,0.4908987581729889
1043,CHEEK,WAR,1,47.0,0.0,0.3426058888435364
1044,CHEEK,WASH,1,81.0,0.0,0.3662368953227997
1045,CHEEK,YEAR,1,2.0,0.0,0.3856046497821808
1046,CHEESE,DOOR,1,3.0,0.0,0.5210151672363281
1048,CHEESE,EYE,1,44.0,0.0,0.4288216233253479
1049,CHEESE,HEAD,1,30.0,2.0,0.4990023374557495
1050,CHEESE,MOTHER,1,67.0,0.0,0.33873608708381653
1051,CHEESE,MOUSE,1,31.0,14.0,0.4982050657272339
1052,CHEESE,PEOPLE,1,70.0,0.0,0.37908047437667847
1053,CHEESE,PRIEST,1,200.0,0.0,0.3965264558792114
1054,CHEESE,QUEEN,2,36.0,0.0,0.39184656739234924
1055,CHEESE,ROPE,1,70.0,0.0,0.3439444899559021
1056,CHEESE,TOWER,1,142.0,0.0,0.36455202102661133
1057,CHEESE,WOOD,1,58.0,0.0,0.36662325263023376
1058,CHICKEN,CLIFF,3,72.0,0.0,0.4513240158557892
1059,CHICKEN,DUCK,1,86.0,1.0,0.6131041049957275
1060,CHICKEN,EDGE,2,58.0,0.0,0.24116823077201843
1061,CHICKEN,EGG,2,64.0,17.0,0.4828660190105438
1063,CHICKEN,HEAD,1,69.0,0.0,0.47754374146461487
1064,CHICKEN,HEN,76,31.0,6.0,0.4871729910373688
1065,CHICKEN,HOLD,1,17.0,0.0,0.3615133762359619
1066,CHICKEN,HOME,1,17.0,0.0,0.4459564685821533
1067,CHICKEN,LAMB,5,64.0,0.0,0.3827440142631531
1068,CHICKEN,LOOK,1,25.0,0.0,0.38123589754104614
1070,CHICKEN,PART,2,64.0,0.0,0.37734198570251465
1071,CHICKEN,POST,1,56.0,0.0,0.33704444766044617
1072,CHICKEN,SCRATCH,2,19.0,0.0,0.3238580822944641
1074,CHICKEN,STING,1,11.0,0.0,0.34340712428092957
1075,CHICKEN,SWALLOW,1,58.0,0.0,0.6010138988494873
1076,CHICKEN,SWIM,1,6.0,0.0,0.34228578209877014
1078,CHICKEN,WOOD,1,19.0,0.0,0.3272809088230133
1079,CHICKEN,WOOL,3,3.0,0.0,0.43760791420936584
1080,CHICKEN,YEAR,4,19.0,0.0,0.3390660583972931
1083,CHOP,COVER,1,28.0,0.0,0.1916128695011139
1084,CHOP,DEER,1,36.0,0.0,0.2652335464954376
1085,CHOP,DEW,1,14.0,0.0,0.09542179852724075
1086,CHOP,DOUGH,1,52.0,0.0,0.24999894201755524
1087,CHOP,GREEN,1,92.0,0.0,0.18422555923461914
1088,CHOP,LOCK,1,11.0,0.0,0.29432281851768494
1089,CHOP,MURDER,2,64.0,0.0,0.21170027554035187
1090,CHOP,PIG,1,84.0,0.0,0.22535750269889832
1092,CHOP,SNAKE,1,28.0,0.0,0.2379618138074875
1093,CHOP,SPLIT,44,64.0,1.0,0.2100711613893509
1094,CHOP,SWELL,1,111.0,0.0,0.3222871720790863
1097,CHOP,THROW,2,53.0,0.0,0.2240689992904663
1098,CHOP,VOICE,1,42.0,0.0,0.18027827143669128
1099,CHOP,WATER,1,164.0,0.0,0.13111165165901184
1100,CHOP,WOUND,1,55.0,0.0,0.30730658769607544
1103,CHURCH,SCHOOL,1,50.0,4.0,0.5485228300094604
1104,CIRCLE,DARKNESS,1,28.0,0.0,0.42211711406707764
1105,CIRCLE,DOG,1,45.0,0.0,0.28472498059272766
1106,CIRCLE,EMBRACE,1,278.0,1.0,0.42895177006721497
1107,CIRCLE,EVENING,1,89.0,0.0,0.36827319860458374
1108,CIRCLE,FRUIT,2,5.0,0.0,0.3092230260372162
1109,CIRCLE,PILLOW,1,3.0,0.0,0.3779371976852417
1111,CIRCLE,RING,14,6.0,4.0,0.3874591886997223
1112,CIRCLE,WINDOW,1,17.0,0.0,0.41230496764183044
1113,CLAY,COUNTRY,3,29.0,0.0,0.4954161047935486
1115,CLAY,FLESH,2,53.0,0.0,0.4767206907272339
1116,CLAY,FOREST,1,61.0,0.0,0.5083276033401489
1117,CLAY,HEAD,1,177.0,0.0,0.40685710310935974
1118,CLAY,LAND,14,72.0,1.0,0.4944097697734833
1119,CLAY,LIGHTNING,1,27.0,0.0,0.3861640989780426
1120,CLAY,MUD,71,119.0,18.0,0.2943848967552185
1121,CLAY,POST,1,52.0,0.0,0.3871379494667053
1122,CLAY,POT,2,141.0,21.0,0.33056899905204773
1123,CLAY,REED,1,11.0,0.0,0.5366379022598267
1124,CLAY,SAND,3,141.0,3.0,0.4050809442996979
1125,CLAY,SAP,1,106.0,0.0,-0.01284242607653141
1126,CLAY,SLAVE,1,28.0,0.0,0.4463319480419159
1129,CLAY,THREAD,1,91.0,0.0,0.4793914556503296
1130,CLAY,VOICE,1,83.0,0.0,0.3622067868709564
1131,CLAY,WOOD,1,89.0,1.0,0.3983220160007477
1132,CLEVER,CUNNING,2,93.0,3.0,0.58022540807724
1133,CLEVER,FROG,1,75.0,0.0,0.4032802879810333
1134,CLEVER,MAGIC,1,52.0,0.0,0.37268370389938354
1135,CLEVER,ROPE,1,52.0,0.0,0.4027794599533081
1136,CLIFF,STRAIN,2,100.0,0.0,0.5951260924339294
1137,CLIFF,VALLEY,2,17.0,0.0,0.5614916682243347
1167,CLOTHES,COAT,14,3.0,1.0,0.4865201413631439
1168,CLOTHES,COTTON,1,112.0,1.0,0.5494602918624878
1169,CLOTHES,COVER,2,95.0,2.0,0.5347117185592651
1170,CLOTHES,DRESS,34,28.0,8.0,0.7397790551185608
1171,CLOTHES,ESCAPE,1,159.0,0.0,0.5044946074485779
1173,CLOTHES,FROG,1,64.0,0.0,0.3659093976020813
1175,CLOTHES,MEDICINE,1,117.0,0.0,0.5172575116157532
1177,CLOTHES,PART,1,120.0,0.0,0.38117560744285583
1180,CLOTHES,SHAME,1,173.0,0.0,0.5503349900245667
1181,CLOTHES,SHIRT,34,75.0,23.0,0.7269384264945984
1182,CLOTHES,SKIRT,6,64.0,1.0,0.7113824486732483
1183,CLOTHES,SPLIT,1,187.0,0.0,0.5542223453521729
1184,CLOTHES,VEIL,1,220.0,0.0,0.4043823480606079
1185,CLOTHES,WASH,1,8.0,2.0,0.29683050513267517
1186,CLOTHES,WATER,1,41.0,0.0,0.49477824568748474
1187,COAT,COLD,1,14.0,17.0,0.39702048897743225
1188,COAT,DRESS,3,25.0,0.0,0.49981966614723206
1189,COAT,EMBRACE,1,295.0,0.0,0.41302764415740967
1190,COAT,MEDICINE,1,114.0,0.0,0.40668803453445435
1191,COAT,SHIRT,13,72.0,1.0,0.5387359857559204
1192,COAT,SKIRT,2,61.0,0.0,0.5349898338317871
1194,COAT,VALLEY,1,142.0,0.0,0.3166888654232025
1195,COAT,VEIL,1,217.0,0.0,0.3534232974052429
1196,COFFEE,FRUIT,1,73.0,0.0,0.6142288446426392
1197,COFFEE,PLAIN,1,69.0,0.0,0.451438844203949
1200,COLD,CURE,1,167.0,0.0,0.3012992739677429
1201,COLD,DEW,2,148.0,1.0,0.2784080505371094
1202,COLD,DOG,1,14.0,0.0,0.45992323756217957
1203,COLD,DUCK,1,19.0,0.0,0.4628972113132477
1204,COLD,EDGE,1,125.0,0.0,0.2704138457775116
1205,COLD,FEVER,4,175.0,0.0,0.5302271246910095
1206,COLD,FROST,14,81.0,0.0,0.4899558126926422
1208,COLD,ICE,4,78.0,15.0,0.2350216954946518
1209,COLD,JUMP,1,39.0,0.0,0.3708331286907196
1210,COLD,LIFT,1,128.0,0.0,0.28728383779525757
1213,COLD,MOUNTAIN,1,100.0,0.0,0.43277788162231445
1214,COLD,MOUSE,1,59.0,0.0,0.42071157693862915
1215,COLD,PAINTING,1,75.0,0.0,0.3818732798099518
1216,COLD,RAKE,1,153.0,0.0,0.387309193611145
1217,COLD,SAND,1,34.0,0.0,0.3377287983894348
1218,COLD,SCHOOL,1,45.0,0.0,0.3710770606994629
1219,COLD,SCRATCH,1,86.0,0.0,0.3618354797363281
1220,COLD,SKIRT,1,75.0,0.0,0.41977471113204956
1221,COLD,SPLIT,1,198.0,0.0,0.4687333106994629
1223,COLD,WALK,2,23.0,0.0,0.40695229172706604
1224,COLD,WASH,2,3.0,0.0,0.31093093752861023
1225,COLD,WATER,1,30.0,4.0,0.5113592147827148
1226,COLD,WINTER,5,53.0,21.0,0.536876916885376
1227,COLD,WOOD,2,86.0,0.0,0.29163575172424316
1228,COLD,WOOL,1,64.0,0.0,0.368318647146225
1229,COLD,YEAR,2,86.0,0.0,0.316050261259079
1234,COLUMN,STOOL,1,233.0,0.0,0.37019482254981995
1235,COPPER,HONEY,3,142.0,0.0,0.4917127192020416
1236,COPPER,IRON,18,147.0,6.0,0.45280009508132935
1237,COPPER,MEASURE,1,84.0,0.0,0.41629794239997864
1238,COPPER,MONEY,3,181.0,3.0,0.41460660099983215
1240,COPPER,SPIKE,1,75.0,0.0,0.32852351665496826
1241,COTTON,DYE,1,86.0,0.0,0.43512198328971863
1244,COTTON,PEPPER,1,37.0,0.0,0.5088284015655518
1245,COTTON,RING,1,98.0,0.0,0.31213486194610596
1246,COTTON,ROOM,1,62.0,0.0,0.424373596906662
1247,COTTON,SHIELD,1,44.0,0.0,0.22931918501853943
1248,COTTON,SKIRT,1,48.0,0.0,0.5158501863479614
1249,COTTON,SONG,1,64.0,0.0,0.3946668803691864
1250,COTTON,THREAD,15,39.0,3.0,0.4801770746707916
1251,COTTON,WOOL,3,59.0,15.0,0.5079353451728821
1253,COUNTRY,EDGE,4,21.0,0.0,0.3046165704727173
1254,COUNTRY,FOREST,3,32.0,0.0,0.4623665511608124
1255,COUNTRY,GOVERNMENT,1,124.0,3.0,0.42724189162254333
1256,COUNTRY,GROUND,19,71.0,0.0,0.48523086309432983
1257,COUNTRY,HEAVEN,1,57.0,0.0,0.4988487660884857
1258,COUNTRY,HOME,1,96.0,7.0,0.47793734073638916
1259,COUNTRY,ISLAND,1,40.0,0.0,0.39730796217918396
1260,COUNTRY,LAND,226,43.0,12.0,0.5202934145927429
1261,COUNTRY,MUD,1,90.0,0.0,0.28326642513275146
1262,COUNTRY,NIGHT,1,107.0,0.0,0.500612199306488
1263,COUNTRY,PEOPLE,6,48.0,0.0,0.41898873448371887
1265,COUNTRY,PLAIN,2,32.0,0.0,0.45817944407463074
1266,COUNTRY,PLOT,1,93.0,0.0,0.3816084861755371
1267,COUNTRY,ROAD,1,123.0,2.0,0.49372100830078125
1268,COUNTRY,SAND,2,112.0,0.0,0.31708911061286926
1270,COUNTRY,VALLEY,1,10.0,0.0,0.4955308437347412
1271,COUNTRY,VILLAGE,21,12.0,0.0,0.40284278988838196
1272,COUNTRY,WALK,2,123.0,0.0,0.48069652915000916
1273,COUSIN,DUCK,1,114.0,0.0,0.5140059590339661
1274,COUSIN,FAMILY,1,2.0,40.0,0.6012082695960999
1275,COUSIN,GIRL,3,95.0,2.0,0.5955153703689575
1276,COUSIN,GRANDFATHER,1,64.0,0.0,0.6401653289794922
1277,COUSIN,NEIGHBOUR,1,45.0,0.0,0.7199430465698242
1278,COUSIN,SUMMER,1,25.0,0.0,0.5579417943954468
1279,COUSIN,UNCLE,7,86.0,23.0,0.3971408009529114
1280,COVER,CRIME,1,94.0,0.0,0.3279329836368561
1281,COVER,DIVE,1,33.0,0.0,0.42337659001350403
1282,COVER,DOOR,1,75.0,0.0,0.46864935755729675
1283,COVER,EMBRACE,2,203.0,0.0,0.470523476600647
1284,COVER,EWE,1,89.0,0.0,0.10091090202331543
1286,COVER,FIGHT,1,28.0,0.0,0.5045874118804932
1287,COVER,GRAVE,1,50.0,0.0,0.4283580482006073
1289,COVER,GUARD,1,55.0,0.0,0.5235834717750549
1290,COVER,HAMMER,1,11.0,0.0,0.38689443469047546
1291,COVER,HEAD,2,108.0,0.0,0.4661409854888916
1294,COVER,HOLD,3,22.0,1.0,0.35106512904167175
1295,COVER,INCREASE,1,130.0,0.0,0.4956211745738983
1296,COVER,JUMP,1,67.0,0.0,0.41398221254348755
1297,COVER,LOOK,1,64.0,0.0,0.538354218006134
1299,COVER,POT,1,72.0,1.0,0.2921619713306427
1300,COVER,POUND,1,19.0,0.0,0.5181952118873596
1302,COVER,REFUSE,1,105.0,0.0,0.4499077796936035
1303,COVER,REPAIR,1,86.0,0.0,0.5077061653137207
1304,COVER,RUG,1,56.0,0.0,0.3354489803314209
1305,COVER,SCRATCH,1,20.0,0.0,0.29973357915878296
1306,COVER,SHIELD,1,61.0,3.0,0.19232626259326935
1307,COVER,SHIVER,1,19.0,0.0,0.43764570355415344
1308,COVER,SPLIT,3,92.0,0.0,0.5183461308479309
1309,COVER,STRAIN,1,133.0,0.0,0.586177408695221
1310,COVER,SWEEP,1,8.0,0.0,0.43556806445121765
1311,COVER,SWELL,1,139.0,0.0,0.4593662917613983
1312,COVER,THROW,2,25.0,0.0,0.5827118754386902
1313,COVER,TOUCH,1,20.0,0.0,0.4458656907081604
1314,COVER,TRY,1,60.0,0.0,0.2838279604911804
1315,COVER,TURN,2,56.0,0.0,0.438562273979187
1317,COVER,VEIL,2,125.0,1.0,0.3016100525856018
1318,COVER,WALK,1,83.0,0.0,0.43169182538986206
1319,COVER,WASH,1,103.0,0.0,0.3259880542755127
1320,COVER,YEAR,1,20.0,0.0,0.3854166865348816
1321,CRAB,HUNGER,1,17.0,0.0,0.4065163731575012
1322,CRAB,OTTER,1,91.0,0.0,0.34086307883262634
1323,CRAB,SNAKE,1,3.0,0.0,0.43955564498901367
1324,CRAB,SPOT,1,31.0,0.0,0.30421751737594604
1325,CRAB,WOMAN,1,34.0,0.0,0.3095964789390564
1326,CRAB,YEAR,1,23.0,0.0,0.2581068277359009
1327,CRANE,DRINK,1,139.0,0.0,0.43285736441612244
1328,CRANE,DUCK,1,186.0,2.0,0.4771297872066498
1329,CRANE,FOX,1,67.0,0.0,0.18844600021839142
1330,CRANE,JAW,1,11.0,0.0,0.3463999032974243
1331,CRIME,MURDER,4,2.0,9.0,0.49847325682640076
1332,CRIME,PUNISHMENT,1,41.0,22.0,0.47406628727912903
1333,CROW,FRUIT,1,89.0,0.0,0.3581593930721283
1334,CROW,GRANDMOTHER,1,100.0,0.0,0.358684778213501
1335,CROW,KETTLE,1,34.0,0.0,0.4549903869628906
1336,CROW,TAX,1,161.0,0.0,0.32043105363845825
1337,CROW,UNCLE,1,116.0,0.0,0.33841919898986816
1350,CRUSH,DRINK,1,128.0,2.0,0.5456172823905945
1353,CRUSH,POUND,20,31.0,0.0,0.4328807592391968
1354,CRUSH,SHIVER,1,31.0,0.0,0.34020963311195374
1355,CRUSH,SPLIT,1,42.0,0.0,0.4618664085865021
1356,CRUSH,SWALLOW,1,31.0,0.0,0.5544644594192505
1357,CRUSH,SWEEP,1,58.0,0.0,0.43342435359954834
1358,CRUSH,TRY,1,110.0,0.0,0.36804282665252686
1359,CRUSH,WALK,1,133.0,0.0,0.41909870505332947
1360,CRUSH,WASH,1,153.0,0.0,0.26106393337249756
1362,CURE,LOOK,1,125.0,0.0,0.2793654501438141
1363,CURE,MEDICINE,6,39.0,27.0,0.43049857020378113
1364,CURE,PHYSICIAN,3,211.0,0.0,0.35712558031082153
1365,CURE,REPAIR,3,25.0,2.0,0.283460795879364
1366,CURE,RESCUE,9,17.0,0.0,0.35840967297554016
1367,CURE,REST,1,128.0,0.0,0.1921764612197876
1368,CURE,YEAR,1,81.0,0.0,0.16173715889453888
1369,CURSE,DITCH,1,158.0,0.0,0.7347729802131653
1370,CURSE,ELEPHANT,1,228.0,0.0,0.669540286064148
1372,CURSE,SALT,1,217.0,0.0,0.23855984210968018
1374,DANGER,ENEMY,1,67.0,0.0,0.5262612104415894
1375,DANGER,GRIEF,1,150.0,0.0,0.44787096977233887
1376,DANGER,GUESS,1,8.0,0.0,0.24841813743114471
1377,DANGER,HOLD,1,33.0,0.0,0.37036699056625366
1378,DANGER,NUMBER,1,61.0,0.0,0.42536765336990356
1379,DANGER,OMEN,1,258.0,0.0,0.35016268491744995
1380,DANGER,POISON,1,64.0,2.0,0.4674789011478424
1381,DANGER,SPEECH,1,69.0,0.0,0.4053742587566376
1382,DANGER,VINE,1,125.0,0.0,0.19323083758354187
1383,DARKNESS,DIVE,1,80.0,0.0,0.46703606843948364
1385,DARKNESS,EVENING,7,61.0,0.0,0.550410270690918
1386,DARKNESS,FOREST,1,55.0,1.0,0.4490870535373688
1387,DARKNESS,GRIEF,1,208.0,0.0,0.6153048276901245
1388,DARKNESS,NIGHT,34,20.0,42.0,0.620787501335144
1389,DARKNESS,SAW,1,27.0,0.0,0.4531864523887634
1390,DARKNESS,THROW,12,22.0,0.0,0.5641918182373047
1391,DARKNESS,VOICE,1,33.0,0.0,0.34823012351989746
1392,DAWN,EVENING,1,47.0,0.0,0.4775877296924591
1393,DAWN,HONEY,1,64.0,0.0,0.4604760706424713
1394,DAWN,LAND,1,64.0,0.0,0.42464199662208557
1395,DAWN,MIRROR,1,92.0,0.0,0.4462102949619293
1397,DAWN,POUND,2,42.0,0.0,0.3754597306251526
1399,DAWN,STATUE,1,56.0,0.0,0.34900420904159546
1400,DAWN,WINDOW,1,119.0,0.0,0.3986058831214905
1403,DECEIT,MAGIC,1,238.0,0.0,0.3141270577907562
1404,DECEIT,RABBIT,1,313.0,0.0,0.3799212872982025
1405,DECEIT,ROPE,1,238.0,0.0,0.291486918926239
1406,DECEIT,THROW,1,255.0,0.0,0.4863685965538025
1407,DECEIT,WRONG,5,275.0,3.0,0.4188314378261566
1409,DEER,ENEMY,1,86.0,0.0,0.37017491459846497
1410,DEER,FLESH,2,130.0,0.0,0.38468655943870544
1411,DEER,FOREST,1,16.0,12.0,0.4158591032028198
1412,DEER,HARE,1,0.0,0.0,0.4561011493206024
1413,DEER,HAY,1,16.0,1.0,0.373409628868103
1414,DEER,HEAD,1,100.0,0.0,0.43788060545921326
1415,DEER,HEART,1,0.0,0.0,0.3091110289096832
1416,DEER,HONEY,1,5.0,0.0,0.4269949197769165
1418,DEER,LAMB,1,95.0,0.0,0.3153136074542999
1419,DEER,MUD,1,42.0,0.0,0.20980004966259003
1420,DEER,OX,5,48.0,0.0,0.37300166487693787
1421,DEER,PAPER,1,52.0,0.0,0.39417898654937744
1422,DEER,PIG,1,48.0,0.0,0.3515452444553375
1423,DEER,PLAIN,1,80.0,0.0,0.4104917347431183
1424,DEER,ROAD,1,75.0,1.0,0.4774309992790222
1425,DEER,ROOM,1,37.0,0.0,0.4250669479370117
1426,DEER,SCRATCH,1,12.0,0.0,0.22130565345287323
1427,DEER,STOVE,1,16.0,0.0,0.5237401723861694
1428,DEER,STRAIN,1,141.0,0.0,0.48434925079345703
1429,DEER,SUMMER,1,28.0,0.0,0.4130323827266693
1430,DEER,WOOD,4,12.0,0.0,0.31733956933021545
1431,DEER,WORM,2,28.0,0.0,0.20545454323291779
1432,DELIGHT,EMBRACE,1,78.0,0.0,0.5027385950088501
1433,DELIGHT,REPAIR,2,39.0,0.0,0.5069292783737183
1434,DEW,FROST,1,67.0,1.0,0.20123615860939026
1435,DEW,GRAVE,1,8.0,0.0,0.20941771566867828
1436,DEW,HARVEST,1,9.0,0.0,0.15154843032360077
1437,DEW,ICE,4,70.0,0.0,0.1367374211549759
1438,DEW,LIGHTNING,1,0.0,0.0,0.27709388732910156
1439,DEW,LIVER,1,22.0,0.0,0.18542444705963135
1440,DEW,MALE,1,52.0,0.0,0.2416331022977829
1442,DEW,POST,1,25.0,0.0,0.1573847234249115
1443,DEW,POT,1,114.0,0.0,0.17434372007846832
1445,DEW,ROPE,1,50.0,0.0,0.25647586584091187
1446,DEW,SHIRT,1,62.0,0.0,0.19158095121383667
1447,DEW,SPLIT,1,50.0,0.0,0.20407503843307495
1448,DEW,SUMMER,2,78.0,0.0,0.21160997450351715
1449,DEW,VALLEY,1,8.0,0.0,0.16482965648174286
1450,DISGRACE,HATE,1,144.0,0.0,0.5658726096153259
1451,DITCH,DOUGH,1,77.0,0.0,0.7243323922157288
1452,DITCH,FLAME,1,31.0,0.0,0.40595582127571106
1453,DITCH,GRAVE,3,47.0,1.0,0.5845156908035278
1454,DITCH,LINE,4,17.0,0.0,0.48791685700416565
1455,DITCH,PART,1,22.0,0.0,0.467004656791687
1457,DITCH,PLAIN,1,69.0,0.0,0.6302719116210938
1458,DITCH,PORT,1,80.0,0.0,0.4184567332267761
1460,DITCH,SPLIT,1,89.0,0.0,0.6331027150154114
1461,DITCH,SPOON,1,106.0,0.0,0.6138414740562439
1463,DITCH,TEACHER,1,45.0,0.0,0.5060153603553772
1464,DITCH,VALLEY,3,47.0,0.0,0.5413401126861572
1465,DIVE,DOLL,1,161.0,0.0,0.3827095627784729
1466,DIVE,DOOR,1,108.0,0.0,0.4129609763622284
1468,DIVE,JUMP,3,100.0,13.0,0.4739556312561035
1469,DIVE,KICK,1,94.0,0.0,0.47493308782577515
1470,DIVE,MONEY,1,75.0,0.0,0.4070008099079132
1472,DIVE,SWIM,9,66.0,19.0,0.4360896646976471
1475,DOG,EIGHT,1,42.0,0.0,0.3777288496494293
1476,DOG,EYE,1,2.0,0.0,0.40743669867515564
1477,DOG,FOREST,2,128.0,0.0,0.3843536674976349
1478,DOG,FRUIT,1,50.0,0.0,0.4064283072948456
1479,DOG,GROUND,1,89.0,0.0,0.5147750377655029
1480,DOG,HEAD,1,12.0,0.0,0.45748835802078247
1481,DOG,INSECT,1,114.0,0.0,0.5280551910400391
1482,DOG,ISLAND,1,120.0,0.0,0.3898400366306305
1483,DOG,LINE,1,106.0,0.0,0.45050233602523804
1484,DOG,LION,1,75.0,0.0,0.359020859003067
1485,DOG,MARKET,1,159.0,0.0,0.35436680912971497
1486,DOG,MOTHER,1,25.0,0.0,0.48610255122184753
1487,DOG,NIGHT,2,53.0,0.0,0.5095595121383667
1488,DOG,OATH,9,239.0,0.0,0.19997648894786835
1489,DOG,PEOPLE,1,112.0,0.0,0.3589220345020294
1490,DOG,PIG,1,64.0,2.0,0.4548531770706177
1492,DOG,POST,1,137.0,0.0,0.41930726170539856
1493,DOG,RAKE,1,167.0,0.0,0.3328770101070404
1494,DOG,ROAD,2,37.0,0.0,0.457285076379776
1495,DOG,ROPE,1,112.0,0.0,0.43786025047302246
1496,DOG,SALT,3,64.0,0.0,0.2676766514778137
1497,DOG,SHOULDER,1,95.0,0.0,0.45453041791915894
1499,DOG,SNAKE,1,120.0,1.0,0.6307649612426758
1500,DOG,SPLIT,2,212.0,0.0,0.4319477677345276
1501,DOG,SPOON,1,17.0,0.0,0.528014063835144
1502,DOG,STATUE,1,237.0,0.0,0.4928973317146301
1503,DOG,SUN,2,12.0,0.0,0.32179948687553406
1504,DOG,SWEEP,1,112.0,0.0,0.4309179484844208
1505,DOG,VOICE,1,106.0,0.0,0.34665361046791077
1506,DOG,WASH,4,17.0,0.0,0.27396389842033386
1507,DOG,WATER,6,16.0,0.0,0.45486968755722046
1508,DOG,WOMAN,1,89.0,0.0,0.5043527483940125
1509,DOG,WOOD,1,100.0,0.0,0.2625870108604431
1510,DOG,WOOL,2,78.0,0.0,0.43274566531181335
1511,DOG,WRONG,1,75.0,0.0,0.40743914246559143
1512,DOOR,DOUGH,1,155.0,0.0,0.5733966827392578
1514,DOOR,EDGE,1,94.0,0.0,0.19788134098052979
1515,DOOR,EGG,1,28.0,0.0,0.3657509386539459
1516,DOOR,EYE,1,47.0,0.0,0.4999256730079651
1517,DOOR,HEAD,2,33.0,1.0,0.5380616188049316
1518,DOOR,HEAVEN,1,58.0,0.0,0.582789421081543
1519,DOOR,IRON,3,67.0,0.0,0.4554298520088196
1520,DOOR,LIVER,1,139.0,0.0,0.4816683232784271
1521,DOOR,LOVE,2,89.0,0.0,0.3859107196331024
1522,DOOR,MONEY,1,33.0,0.0,0.47451892495155334
1523,DOOR,MOTHER,2,70.0,0.0,0.356828898191452
1524,DOOR,MOUNTAIN,1,69.0,0.0,0.526536226272583
1526,DOOR,PEOPLE,2,67.0,0.0,0.29076942801475525
1528,DOOR,PORT,3,158.0,0.0,0.3109346032142639
1529,DOOR,PRIEST,1,197.0,0.0,0.3916890621185303
1530,DOOR,ROAD,2,8.0,0.0,0.5252903699874878
1531,DOOR,ROPE,2,67.0,0.0,0.4823331832885742
1532,DOOR,SAW,1,55.0,0.0,0.3577526807785034
1533,DOOR,SNAKE,1,75.0,0.0,0.5659786462783813
1534,DOOR,SWORD,1,128.0,0.0,0.4003455340862274
1535,DOOR,TOWER,1,139.0,0.0,0.39403077960014343
1536,DOOR,WASH,2,28.0,0.0,0.23911751806735992
1537,DOOR,WHEAT,2,172.0,0.0,0.4180038571357727
1538,DOOR,WILLOW,1,172.0,0.0,0.4784686267375946
1539,DOOR,WINDOW,8,17.0,26.0,0.6860936880111694
1540,DOOR,WOOD,2,55.0,3.0,0.3337518870830536
1541,DOOR,YARD,3,94.0,0.0,0.49203911423683167
1542,DOUGH,FIND,1,97.0,0.0,0.4014924168586731
1543,DOUGH,HEAD,1,188.0,0.0,0.5065422058105469
1544,DOUGH,POUND,1,61.0,0.0,0.6591750383377075
1545,DOUGH,ROAD,1,163.0,0.0,0.4991668462753296
1547,DOUGH,VICTORY,1,42.0,0.0,0.5852910280227661
1548,DOUGH,WHEAT,1,17.0,0.0,0.5308135151863098
1549,DRESS,OWL,1,47.0,0.0,0.30610987544059753
1550,DRESS,SHIRT,35,47.0,1.0,0.7193872332572937
1552,DRESS,SKIRT,26,36.0,20.0,0.7145279049873352
1553,DRINK,EDGE,1,97.0,0.0,0.2777640223503113
1554,DRINK,EYE,2,44.0,0.0,0.40426015853881836
1556,DRINK,FLESH,1,200.0,0.0,0.5236879587173462
1557,DRINK,HEAD,2,30.0,0.0,0.43130189180374146
1558,DRINK,JAW,1,150.0,0.0,0.255184143781662
1559,DRINK,JUMP,2,11.0,0.0,0.3399524986743927
1560,DRINK,KICK,1,17.0,0.0,0.40510910749435425
1563,DRINK,LOCK,1,117.0,0.0,0.3879788815975189
1564,DRINK,MARKET,1,117.0,0.0,0.40751639008522034
1566,DRINK,PIG,2,22.0,0.0,0.293008416891098
1567,DRINK,PLAY,1,19.0,0.0,0.35485756397247314
1568,DRINK,POISON,1,153.0,0.0,0.48631998896598816
1569,DRINK,POUND,1,97.0,0.0,0.4775311052799225
1570,DRINK,RESCUE,1,156.0,0.0,0.36642956733703613
1571,DRINK,SHIVER,1,97.0,0.0,0.3045171797275543
1574,DRINK,SNAKE,1,78.0,0.0,0.5343875885009766
1575,DRINK,SWALLOW,8,97.0,10.0,0.5918847322463989
1576,DRINK,SWEEP,1,70.0,0.0,0.46057164669036865
1577,DRINK,SWELL,1,217.0,0.0,0.4893600642681122
1578,DRINK,SWIM,1,45.0,0.0,0.310226172208786
1579,DRINK,THIEF,1,111.0,0.0,0.5171005725860596
1580,DRINK,TOUCH,1,58.0,0.0,0.4272488057613373
1581,DRINK,TRY,1,18.0,0.0,0.3650301396846771
1582,DRINK,VOICE,1,64.0,0.0,0.30971962213516235
1583,DRINK,WALK,2,5.0,0.0,0.37737444043159485
1584,DRINK,WASH,1,25.0,0.0,0.22992080450057983
1585,DRINK,WATER,9,58.0,47.0,0.5340326428413391
1586,DRINK,WINTER,1,25.0,0.0,0.4329816699028015
1587,DRINK,WOMAN,1,47.0,0.0,0.5141777396202087
1588,DRINK,WOOL,2,36.0,0.0,0.33115240931510925
1589,DRINK,YARD,1,97.0,0.0,0.4565630853176117
1590,DUCK,EIGHT,3,47.0,0.0,0.35993772745132446
